occurences,year,artist
6153,2008,Guns N' Roses
6055,2008,Emarosa
6050,2008,Broken Social Scene
5930,2008,Newton Faulkner
5883,2008,Dance Gavin Dance
5872,2008,Nightwish
5625,2008,I Set My Friends on Fire
5614,2008,Beats Antique
5540,2008,Zac Brown Band
5511,2008,The Mars Volta
5466,2008,Fall Out Boy
5458,2008,Atmosphere
5435,2008,Yelle
5407,2008,Demi Lovato
5351,2008,Greg Laswell
5284,2008,Bloc Party
5199,2008,Atlas Sound
5193,2008,The All-American Rejects
4893,2008,Cinderella
4860,2008,Eels
4802,2008,MGMT
4583,2008,Ace Hood
4506,2008,Jenny Lewis
4475,2008,Peter & Gordon
4433,2008,The Asteroids Galaxy Tour
4426,2008,Goldfrapp
4406,2008,Black Tide
4171,2008,Forever the Sickest Kids
4153,2008,Blood Red Shoes
4143,2008,Beyonc\u00e9
4131,2008,Digitalism
4071,2008,Amos Lee
4067,2008,Santigold
4017,2008,Death Cab for Cutie
3995,2008,Phil Collins
3903,2008,Plain White T's
3872,2008,Lisa Hannigan
3848,2008,Born Ruffians
3817,2008,M.I.A.
3814,2008,Senses Fail
3810,2008,The Cardigans
3799,2008,Metronomy
3795,2008,Emil\u00edana Torrini
3790,2008,Ra Ra Riot
3788,2008,From First to Last
3763,2008,Celtic Woman
3728,2008,Job for a Cowboy
3728,2008,Whitechapel
3578,2008,Jack's Mannequin
3510,2008,Edguy
3505,2008,Mindless Self Indulgence
3432,2008,AutoKratz
3370,2008,Craig David
3359,2008,David Cook
3337,2008,Thrice
3333,2008,The New Pornographers
3309,2008,You Me at Six
3275,2008,Cancer Bats
3239,2008,Scooter
3220,2008,The Notwist
3213,2008,Mogwai
3189,2008,James Morrison
3180,2008,David Archuleta
3146,2008,The Sword
3136,2008,All That Remains
3135,2008,Flobots
3115,2008,Sigur R\u00f3s
3106,2008,Wolf Parade
3055,2008,\u00d3lafur Arnalds
3032,2008,Conor Oberst
3027,2008,Okkervil River
3019,2008,Sonic Syndicate
2988,2008,The Offspring
2979,2008,Mariah Carey
2963,2008,Arch Enemy
2963,2008,The Jesus and Mary Chain
2904,2008,Radio Moscow
2898,2008,Calexico
2889,2008,The Cure
2867,2008,The Highwaymen
2859,2008,Scars on Broadway
2814,2008,Wilco
2751,2008,Jurassic 5
2750,2008,Avantasia
2748,2008,Eyes Set to Kill
2724,2008,Gotan Project
2705,2008,Kaiser Chiefs
2675,2008,Eluveitie
2596,2008,Children of Bodom
2592,2008,Fujiya & Miyagi
2588,2008,Flogging Molly
2573,2008,Theory of a Deadman
2571,2008,In This Moment
2557,2008,Eagles of Death Metal
2557,2008,Within Temptation
2550,2008,Hercules and Love Affair
2540,2008,Peter Bradley Adams
2536,2008,Trapt
2518,2008,Philipp Poisel
2501,2008,Vanessa da Mata
2494,2008,The Hives
2493,2008,Secondhand Serenade
2492,2008,Rick Ross
2422,2008,Stars
2421,2008,Four Tet
2404,2008,Diana Ross
2388,2008,The Clash
2385,2008,Amon Amarth
2378,2008,All Shall Perish
2374,2008,Korpiklaani
2373,2008,The Weepies
2343,2008,Aly & AJ
2334,2008,The Verve
2277,2008,Department of Eagles
2257,2008,Yann Tiersen
2247,2008,The Maccabees
2232,2008,Simply Red
2227,2008,Black Kids
2213,2008,The Mountain Goats
2180,2008,Brett Dennen
2098,2008,S\u00e9bastien Tellier
2070,2008,BBMak
2070,2008,Bebel Gilberto
2061,2008,Cloud Cult
2054,2008,Chase & Status
2047,2008,Cansei de Ser Sexy
2034,2008,One Day as a Lion
2023,2008,Tori Amos
1982,2008,Crookers
1974,2008,Veronica Maggio
1962,2008,Trivium
1949,2008,The Dresden Dolls
1931,2008,First Aid Kit
1919,2008,Michael Jackson
1917,2008,Swimming with Dolphins
1888,2008,Erykah Badu
1879,2008,Backstreet Boys
1834,2008,Animal Collective
1829,2008,The Felice Brothers
1829,2008,The Streets
1828,2008,MC Solaar
1815,2008,Less Than Jake
1807,2008,Midlake
1802,2008,Austrian Death Machine
1793,2008,2562
1786,2008,The Allman Brothers Band
1783,2008,Fergie
1783,2008,School of Seven Bells
1762,2008,Ben Folds
1744,2008,Black Mountain
1728,2008,Booka Shade
1724,2008,Haste the Day
1724,2008,Sing It Loud
1721,2008,Late of the Pier
1709,2008,The Acacia Strain
1693,2008,Iglu & Hartly
1674,2008,Keyshia Cole
1667,2008,Kurt Vile
1663,2008,Elbow
1660,2008,Extrawelt
1656,2008,Hot Chip
1644,2008,Meshuggah
1641,2008,Tony Yayo
1636,2008,Tame Impala
1632,2008,Saul Williams
1631,2008,Alice in Videoland
1608,2008,Zomby
1593,2008,Erasure
1578,2008,Slipknot
1564,2008,Equilibrium
1563,2008,M83
1561,2008,No Age
1543,2008,Ferras
1537,2008,The Fratellis
1535,2008,Julianne Hough
1528,2008,Joe Cocker
1525,2008,Tosca
1512,2008,Zebrahead
1497,2008,Copeland
1491,2008,Creedence Clearwater Revival
1491,2008,Dream Theater
1486,2008,Belphegor
1476,2008,The Walkmen
1473,2008,The Magic Numbers
1468,2008,The Courteeners
1462,2008,Blind Pilot
1460,2008,Scar Symmetry
1438,2008,36 Crazyfists
1438,2008,The Thermals
1426,2008,Anarbor
1421,2008,Behemoth
1420,2008,The Subways
1414,2008,Van She
1408,2008,Augustana
1400,2008,Blockhead
1392,2008,The Decemberists
1390,2008,Foxy Shazam
1378,2008,Belle and Sebastian
1372,2008,Datarock
1370,2008,Sam Sparro
1363,2008,Sonic Youth
1361,2008,Hey Monday
1347,2008,Jamie Lidell
1346,2008,Ludovico Einaudi
1337,2008,Paul Kalkbrenner
1315,2008,Those Dancing Days
1302,2008,Thom Yorke
1300,2008,Enya
1288,2008,Sarah McLachlan
1285,2008,Bloodbath
1284,2008,Relient K
1277,2008,Ladyhawke
1271,2008,September
1270,2008,Wu-Tang Clan
1267,2008,Borknagar
1253,2008,Between the Buried and Me
1222,2008,The Cinematic Orchestra
1202,2008,Mr. Scruff
1181,2008,702
1181,2008,Ayreon
1161,2008,Enigma
1157,2008,Lunatic Soul
1153,2008,Collie Buddz
1149,2008,Jack Johnson
1145,2008,Saosin
1144,2008,Every Avenue
1143,2008,Say Anything
1142,2008,The Charlatans
1132,2008,Black Eyed Peas
1132,2008,The Academy Is...
1129,2008,Unearth
1119,2008,Radiohead
1118,2008,Paramore
1112,2008,Horse Feathers
1107,2008,Eric Prydz
1101,2008,Evangelicals
1099,2008,Everything But the Girl
1093,2008,Gabriella Cilmi
1089,2008,Me First and the Gimme Gimmes
1089,2008,Q-Tip
1088,2008,After the Burial
1085,2008,Surkin
1059,2008,Dub Incorporation
1052,2008,Lightning Bolt
1039,2008,Keane
1035,2008,Norther
1032,2008,ASHES dIVIDE
1016,2008,Bleeding Through
1003,2008,Haggard
993,2008,Gabriel Faur\u00e9
993,2008,Usher
986,2008,Era
985,2008,Basshunter
984,2008,Urban Species
982,2008,Sophie B. Hawkins
973,2008,Vader
962,2008,Los Fabulosos Cadillacs
958,2008,Helloween
957,2008,DeVotchKa
956,2008,Chad VanGaalen
955,2008,Justin Nozuka
943,2008,Biffy Clyro
940,2008,For Today
938,2008,Gnarls Barkley
925,2008,Salt The Wound
922,2008,Thee Oh Sees
916,2008,Norma Jean
913,2008,Motion City Soundtrack
909,2008,Grand Archives
903,2008,White Zombie
894,2008,Andrew W.K.
882,2008,Carnifex
873,2008,Imelda May
871,2008,Spiritualized
871,2008,Telemetrik
870,2008,Hit the Lights
866,2008,Ott
864,2008,Vince Guaraldi Trio
860,2008,Yeasayer
846,2008,White Rabbits
845,2008,Enslaved
836,2008,Martina Topley-Bird
834,2008,Sun Kil Moon
833,2008,Nevermore
833,2008,Spoon
831,2008,Buju Banton
830,2008,Our Last Night
827,2008,Neko Case
821,2008,Ensiferum
821,2008,J\u00f3hann J\u00f3hannsson
818,2008,Hellhammer
811,2008,Days of the New
811,2008,J. Holiday
804,2008,Stefanie Heinzmann
802,2008,The Helio Sequence
800,2008,London Elektricity
794,2008,ABBA
793,2008,Madonna
790,2008,Lite
786,2008,Heartsrevolution
782,2008,Lloyd
781,2008,British Sea Power
775,2008,Amparanoia
775,2008,NB Ridaz
767,2008,Beatsteaks
766,2008,Dream Evil
764,2008,Nick Lowe
757,2008,Zach Gill
755,2008,Evergreen Terrace
750,2008,Adele
747,2008,Amber Pacific
745,2008,Justice
743,2008,Ska-P
732,2008,The Teenagers
725,2008,Star Fucking Hipsters
721,2008,Ali Farka Tour\u00e9
720,2008,You Love Her Coz She's Dead
711,2008,Chiodos
700,2008,Pete and the Pirates
692,2008,Port O'Brien
691,2008,Cabas
682,2008,Shout Out Louds
677,2008,Head
666,2008,Sexy Sushi
664,2008,Alex Gopher
663,2008,A Tribe Called Quest
661,2008,Mike Oldfield
653,2008,Vitamin String Quartet
650,2008,Nas
644,2008,N\u00f4ze
642,2008,David Holmes
642,2008,MSTRKRFT
640,2008,John Legend
639,2008,Xploding Plastix
633,2008,Zeigeist
625,2008,Tilly and the Wall
622,2008,Strapping Young Lad
617,2008,Asobi Seksu
612,2008,Winds of Plague
608,2008,16 Horsepower
604,2008,The Zutons
600,2008,Comeback Kid
596,2008,Marc Cohn
592,2008,Breathe Carolina
592,2008,C\u00e9line Dion
586,2008,Ashlee Simpson
585,2008,HammerFall
585,2008,Menahan Street Band
585,2008,Textures
583,2008,Hollywood Undead
564,2008,of Montreal
563,2008,Alanis Morissette
556,2008,Gisbert zu Knyphausen
542,2008,Dido
536,2008,Simple Plan
534,2008,Tony Allen
524,2008,Danny Byrd
524,2008,The Bug
518,2008,Marco V
507,2008,Kansas
504,2008,James Newton Howard
503,2008,Infected Mushroom
502,2008,The Hoosiers
499,2008,The Hold Steady
497,2008,Miniature Tigers
497,2008,The Tremeloes
496,2008,Matthew Dear
494,2008,Arkona
494,2008,Tenor Saw
483,2008,Nneka
479,2008,Metro Station
478,2008,Despised Icon
477,2008,Alesana
477,2008,Bauhaus
477,2008,Nick Cave & The Bad Seeds
477,2008,The Pigeon Detectives
476,2008,Josh Groban
476,2008,The Beatles
472,2008,There for Tomorrow
472,2008,Tristan Prettyman
470,2008,Fedde Le Grand
469,2008,Apparat
469,2008,Girl Talk
463,2008,The Haunted
463,2008,The Unicorns
459,2008,DJ Luck & MC Neat
458,2008,Editors
457,2008,Stereolab
455,2008,Randy Houser
449,2008,We Are Scientists
445,2008,Britney Spears
444,2008,Johnossi
442,2008,Moonspell
441,2008,Genki Rockets
440,2008,Modulate
437,2008,Good Charlotte
433,2008,Walls of Jericho
429,2008,Chris Cagle
421,2008,Todos Tus Muertos
418,2008,Buena Vista Social Club
415,2008,Jon Foreman
415,2008,Leona Lewis
412,2008,Camille
412,2008,New Found Glory
411,2008,Hello Saferide
411,2008,Tricky
409,2008,Sara Bareilles
404,2008,The Black Ghosts
400,2008,Someone Still Loves You Boris Yeltsin
397,2008,Annotations of an Autopsy
397,2008,Junkie XL
392,2008,Cajun Dance Party
392,2008,Moonsorrow
389,2008,will.i.am
387,2008,Anoraak
387,2008,Maor Levi
385,2008,Bob Dylan
385,2008,Jennifer Rostock
382,2008,Kelley Polar
381,2008,The Duke Spirit
379,2008,Be Your Own Pet
377,2008,Dynamite Deluxe
375,2008,These New Puritans
373,2008,Scouting for Girls
373,2008,The Ruby Suns
371,2008,The Gutter Twins
368,2008,Anna Ternheim
366,2008,Chairlift
364,2008,Dark Tranquillity
364,2008,Shearwater
359,2008,Before the Dawn
359,2008,Peter Bjorn and John
357,2008,Jason Mraz
357,2008,Sido
354,2008,The Saturdays
351,2008,Maskinen
348,2008,Rev Theory
347,2008,Peter Broderick
346,2008,Juno Reactor
346,2008,Red
344,2008,Amiina
344,2008,Depeche Mode
344,2008,Working For A Nuclear Free City
343,2008,DJ Disse
341,2008,Dirty Pretty Things
341,2008,Mary Gauthier
340,2008,Turisas
336,2008,Omarion
336,2008,The Classic Crime
336,2008,Titus Andronicus
334,2008,The Magnetic Fields
328,2008,Cult of Luna
327,2008,Fucked Up
327,2008,Jochen Miller
326,2008,Showbread
325,2008,Herbert Gr\u00f6nemeyer
325,2008,Lightspeed Champion
323,2008,Ladytron
323,2008,Patrick Doyle
322,2008,Birdy Nam Nam
319,2008,Agonoize
317,2008,Kalmah
315,2008,Cute Is What We Aim For
314,2008,Jon Hopkins
313,2008,Boris Vian
313,2008,Testament
303,2008,Asaf Avidan & The Mojos
303,2008,Robin Thicke
303,2008,Young Jeezy
302,2008,Grouper
300,2008,Kimya Dawson
296,2008,Treasure Fingers
291,2008,Artist vs. Poet
291,2008,Toxic Holocaust
289,2008,Iron Maiden
288,2008,Morcheeba
288,2008,\u30a2\u30f3\u30c6\u30a3\u30c3\u30af-\u73c8\u7432\u5e97-
287,2008,MyChildren MyBride
283,2008,Tocotronic
282,2008,The Number Twelve Looks Like You
278,2008,Junior Boys
277,2008,Evol Intent
277,2008,Les Savy Fav
273,2008,Dustin O'Halloran
272,2008,One Night Only
267,2008,\u30ae\u30eb\u30ac\u30e1\u30c3\u30b7\u30e5
266,2008,M6
266,2008,Rosie Thomas
263,2008,Foxboro Hot Tubs
262,2008,Dr. Dog
260,2008,Spor
259,2008,Amorphis
257,2008,Cornelius
257,2008,Zoot Woman
255,2008,Girlicious
255,2008,Hocico
252,2008,DAY26
252,2008,Jay Reatard
250,2008,Counting Crows
249,2008,Kivimets\u00e4n Druidi
247,2008,Alphabeat
246,2008,Jack Pe\u00f1ate
246,2008,Niyaz
244,2008,Looptroop Rockers
243,2008,Busy P
241,2008,The Breeders
239,2008,Eternal Lord
239,2008,The Chi-Lites
237,2008,Lenka
235,2008,Stereophonics
235,2008,The Prodigy
232,2008,Guillemots
232,2008,Razorlight
229,2008,In Extremo
228,2008,Cutsigh
227,2008,Houston Calls
227,2008,Julien Dor\u00e9
227,2008,Michna
226,2008,Beth Orton
226,2008,My Dying Bride
224,2008,Firewind
221,2008,ColdWorld
218,2008,McFly
217,2008,Rachel Browne
216,2008,Melvins
213,2008,Wippenberg
212,2008,The Whip
211,2008,Tepr
210,2008,The Sound of Animals Fighting
210,2008,Yonderboi
209,2008,Eisbrecher
209,2008,UNKLE
206,2008,Genghis Tron
205,2008,Destroyer
205,2008,Moriarty
204,2008,The Mae Shi
202,2008,Morphine
201,2008,Marika
199,2008,FGFC820
199,2008,Katie Melua
199,2008,Squarepusher
197,2008,Misery Signals
196,2008,Unsun
193,2008,Autechre
193,2008,Samael
192,2008,Amduscia
191,2008,Babylon Circus
191,2008,Tides of Man
185,2008,Nine Inch Nails
184,2008,Aesthetic Perfection
184,2008,Cash Cash
183,2008,The Naked and Famous
180,2008,A Different Breed Of Killer
180,2008,The Black Angels
179,2008,Afrika Bambaataa
177,2008,Belleruche
177,2008,The Futureheads
176,2008,The D\u00f8
175,2008,Beck
174,2008,Lydia
171,2008,Martha Wainwright
170,2008,Ayria
170,2008,Sherwood
169,2008,Tequila
165,2008,Elvenking
165,2008,Markus Kruneg\u00e5rd
165,2008,Set Your Goals
164,2008,Jos\u00e9 James
158,2008,Onra
157,2008,Mr. Flash
155,2008,DJ Cam
155,2008,Here I Come Falling
154,2008,Mouth of the Architect
152,2008,Jennifer Hudson
151,2008,Sarah Brightman
150,2008,Christina St\u00fcrmer
150,2008,Psycroptic
149,2008,Jamal
148,2008,A Silver Mt. Zion
148,2008,Pete Rock
148,2008,Slade
146,2008,Ari Koivunen
146,2008,Kissin' Dynamite
146,2008,Matmos
145,2008,Chicane
144,2008,Akissforjersey
144,2008,Black Strobe
143,2008,Absu
143,2008,God Forbid
143,2008,Logistics
141,2008,Auf Der Maur
140,2008,In Flames
138,2008,Bluetech
138,2008,Marc Romboy
136,2008,Brain Drill
136,2008,Terror
134,2008,Alkaline Trio
134,2008,The War on Drugs
133,2008,Room Eleven
132,2008,Kerli
132,2008,October Tide
132,2008,Russian Circles
129,2008,Frank Turner
129,2008,Portugal. The Man
129,2008,Toumani Diabat\u00e9
127,2008,The Long Blondes
126,2008,Versailles
125,2008,Frankie Lymon and The Teenagers
124,2008,Amberian Dawn
123,2008,Anathema
122,2008,Sean Lennon
118,2008,Touch\u00e9 Amor\u00e9
117,2008,Voicst
116,2008,Loco Dice
116,2008,Polarkreis 18
115,2008,Lao Che
115,2008,O Rappa
114,2008,9mm Parabellum Bullet
114,2008,Kataklysm
113,2008,Darker My Love
113,2008,DragonForce
113,2008,The Ocean
112,2008,Shai Hulud
111,2008,Anastacia
111,2008,Foo Fighters
110,2008,Colony 5
110,2008,The Fiery Furnaces
109,2008,Dead Meadow
106,2008,Avishai Cohen Trio
105,2008,P!nk
104,2008,Noah and the Whale
103,2008,Diablo
103,2008,Jacob Miller
103,2008,Lifelover
102,2008,Curse
102,2008,Soulfly
101,2008,Caspa
101,2008,Kids in Glass Houses
101,2008,Parts & Labor
100,2008,Charlotte Church
99,2008,Gui Boratto
97,2008,The Specials
95,2008,Caravan Palace
94,2008,Kaizers Orchestra
94,2008,Lucienne Boyer
91,2008,Jason Collett
89,2008,Bizzy Bone
89,2008,Dark Sanctuary
89,2008,Diana Ross and the Supremes
89,2008,Lemongrass
89,2008,Miranda Cosgrove
88,2008,Duffy
88,2008,Hanne Hukkelberg
88,2008,Sascha Funke
87,2008,Becoming the Archetype
87,2008,The Cab
85,2008,Louis Armstrong
84,2008,Boris Brejcha
84,2008,Lady Antebellum
84,2008,Lustmord
84,2008,Xandria
83,2008,Delta 5
83,2008,Emilie Autumn
83,2008,Forefather
83,2008,Nancy Sinatra
83,2008,Skalariak
82,2008,Lulu Rouge
82,2008,Vicentico
80,2008,Ricky Nelson
78,2008,Greeley Estates
78,2008,The J. Geils Band
77,2008,Agoria
77,2008,Mercury Rev
77,2008,Tapes 'n Tapes
76,2008,Caparezza
76,2008,Joe Bonamassa
75,2008,Frittenbude
75,2008,Iron Savior
75,2008,Motorama
74,2008,Nathan Fake
73,2008,Anti-Flag
73,2008,Napalm Death
72,2008,DJ Mehdi
72,2008,Kiuas
71,2008,Cryptopsy
70,2008,Max Richter
70,2008,Pole
69,2008,Amadou & Mariam
68,2008,Kultur Shock
67,2008,El Perro del Mar
67,2008,Gucci Mane
66,2008,Sentenced
65,2008,Good Riddance
65,2008,J-Kwon
65,2008,Volbeat
64,2008,See You Next Tuesday
63,2008,Jesus On Extasy
63,2008,Rosenstolz
62,2008,Joy Division
62,2008,Rolo Tomassi
61,2008,Miss Kittin
61,2008,Nightmares on Wax
61,2008,Raunchy
60,2008,Tiamat
60,2008,Tribal Seeds
60,2008,Warbringer
58,2008,Arcana
58,2008,Avril Lavigne
58,2008,Spineshank
57,2008,Beneath the Massacre
57,2008,Mr. Oizo
57,2008,The Ghost Inside
56,2008,Parenthetical Girls
56,2008,Protest the Hero
56,2008,Waylon Jennings
55,2008,Amethystium
55,2008,Feel
55,2008,Wim Mertens
54,2008,Sea Of Treachery
53,2008,Settle The Sky
52,2008,De-Phazz
52,2008,The Tallest Man on Earth
51,2008,Daedelus
51,2008,Lenny Kravitz
51,2008,Sean Kingston
50,2008,Theatres Des Vampires
50,2008,United Nations
48,2008,Captain Beefheart & His Magic Band
48,2008,Marvin Gaye
48,2008,T.I.
47,2008,Ray J
46,2008,Diamanda Gal\u00e1s
44,2008,Anja Schneider
44,2008,Duran Duran
44,2008,The Red Chord
43,2008,Daturah
42,2008,Ringo Starr
42,2008,Septicflesh
41,2008,Arnej
40,2008,Dennis Wilson
40,2008,Inhale Exhale
40,2008,Ufomammut
39,2008,Jazzamor
39,2008,Mithotyn
39,2008,Saliva
38,2008,Bullion
38,2008,Sykotik Sinfoney
37,2008,Death Angel
37,2008,Patti Smith
36,2008,Meiko
36,2008,Steve Perry
35,2008,Amanda Palmer
35,2008,Mike & The Mechanics
34,2008,Dungen
34,2008,Ihsahn
34,2008,POLYSICS
34,2008,We Smoke Fags
33,2008,Abe Vigoda
33,2008,Filter
33,2008,Hank Williams
33,2008,Moritz von Oswald
33,2008,Ol' Dirty Bastard
33,2008,Opeth
32,2008,Akira Yamaoka
32,2008,Moby
31,2008,Michelle Williams
31,2008,The Brian Jonestown Massacre
30,2008,Four Letter Lie
30,2008,Ray Charles
30,2008,Styrofoam
30,2008,Thousand Foot Krutch
29,2008,Great White
28,2008,50 Cent
28,2008,Babylon System
28,2008,Judas Priest
28,2008,Lily Allen
28,2008,One Morning Left
28,2008,Poisonblack
28,2008,Tarot
28,2008,The Lost Trailers
28,2008,The Metros
28,2008,Tubeway Army
28,2008,sToa
27,2008,Hillary Lindsey
27,2008,Hinder
27,2008,Pangaea
27,2008,Rush
27,2008,Shinichi Osawa
27,2008,The Dillinger Escape Plan
27,2008,The Notorious B.I.G.
27,2008,The Sight Below
26,2008,Defeated Sanity
26,2008,Gary B
26,2008,Mason Jennings
26,2008,Times New Viking
25,2008,Broadcast
25,2008,Piemont
25,2008,Styx
24,2008,Colleen
24,2008,Commix
24,2008,Deichkind
24,2008,Lake of Tears
24,2008,Mustard Pimp
24,2008,Orphaned Land
24,2008,Primal Scream
24,2008,The Microphones
24,2008,Yacht
23,2008,Golden Earring
23,2008,The Last Goodnight
23,2008,The Pineapple Thief
22,2008,Culture Kult\u00fcr
22,2008,Darkthrone
22,2008,Draconian
21,2008,Annett Louisan
21,2008,Iration
21,2008,Rokia Traor\u00e9
21,2008,The Moody Blues
20,2008,Cholera
20,2008,Lamb
20,2008,Peter Fox
20,2008,The Kinks
19,2008,3 Doors Down
19,2008,Anna Abreu
19,2008,Edenbridge
19,2008,Health
19,2008,Mooncake
19,2008,Plants and Animals
19,2008,The Yardbirds
18,2008,Grand Magus
18,2008,Lynyrd Skynyrd
17,2008,DeadLock
17,2008,Disturbed
17,2008,Grizzly Bear
17,2008,Hauschka
17,2008,Jonas Steur
17,2008,Kylie Minogue
16,2008,B.B. King
16,2008,Balmorhea
16,2008,Jex Thoth
16,2008,The Hellacopters
16,2008,The Spinners
15,2008,Dagda
15,2008,Daniel Kandi
15,2008,Manic Street Preachers
15,2008,Maria Mena
14,2008,Luomo
14,2008,Millencolin
14,2008,Qntal
14,2008,The Faceless
13,2008,Basic Channel
13,2008,Slut
12,2008,Alex Smoke
12,2008,Attack Attack!
12,2008,Dawn of Ashes
12,2008,Don Caballero
12,2008,Have a Nice Life
12,2008,John Lennon
12,2008,Joss Stone
12,2008,Subheim
11,2008,Alec Empire
11,2008,Bliss
11,2008,Buraka Som Sistema
11,2008,Ellen Allien
11,2008,Keep of Kalessin
11,2008,Kiss
11,2008,The Pointer Sisters
11,2008,The Used
10,2008,Aborted
10,2008,Cloudkicker
10,2008,Jeff Beck
10,2008,Kettel
10,2008,Oceanlab
10,2008,Pink Turns Blue
10,2008,Totalselfhatred
9,2008,Finley Quaye
9,2008,Goo Goo Dolls
9,2008,Leandra
9,2008,Lyfe Jennings
9,2008,Method Man & Redman
9,2008,Nickelback
9,2008,Paradise Lost
9,2008,She Wants Revenge
9,2008,Sugarland
9,2008,Waglewski Fisz Emade
8,2008,Above & Beyond
8,2008,Darkstar
8,2008,Hazmat Modine
8,2008,Hypocrisy
8,2008,Jazmine Sullivan
8,2008,Ne-Yo
8,2008,The Jackson 5
8,2008,The Mighty Diamonds
8,2008,\u6469\u5929\u697c\u30aa\u30da\u30e9
7,2008,Joe
7,2008,Man Man
7,2008,Oomph!
7,2008,Perfume
7,2008,Roland Appel
6,2008,2 Foot Yard
6,2008,Clannad
6,2008,Cradle of Filth
6,2008,Juvelen
6,2008,Leo Sayer
6,2008,Misery Index
6,2008,Sons and Daughters
6,2008,The Cranberries
6,2008,The Ordinary Boys
6,2008,Unheilig
5,2008,C\u0153ur de Pirate
5,2008,Headhunter
5,2008,Little Dragon
5,2008,Matty G
4,2008,Colbie Caillat
4,2008,Good Old War
4,2008,Mo' Horizons
4,2008,Nico
4,2008,PeterLicht
4,2008,The Red Army Choir
4,2008,The Ting Tings
4,2008,Westside Connection
3,2008,Adriana Calcanhotto
3,2008,Calvin Harris
3,2008,Dan Le Sac vs Scroobius Pip
3,2008,Elektrochemie
3,2008,Fuel
3,2008,Glasvegas
3,2008,Karen Dalton
3,2008,M\u00e5negarm
3,2008,Russian Red
3,2008,The Chameleons
3,2008,The Roots
3,2008,Venetian Snares
3,2008,ill.Gates
2,2008,Bonobo
2,2008,Brazilian Girls
2,2008,Deftones
2,2008,Diane Arkenstone
2,2008,Elvis Costello & The Attractions
2,2008,Eric Hutchinson
2,2008,Goldfish
2,2008,H2O
2,2008,Kris Kristofferson
2,2008,Madsen
2,2008,Megadeth
2,2008,Stille Volk
2,2008,The Cars
2,2008,The Electric Prunes
2,2008,Three Days Grace
2,2008,Wolfgang Amadeus Mozart
1,2008,Alicia Keys
1,2008,Architects
1,2008,Eliane Elias
1,2008,Heavy Heavy Low Low
1,2008,James Holden
1,2008,Linkin Park
1,2008,Mercy Mercedes
1,2008,Moodswing
1,2008,Poets of the Fall
1,2008,Sugarplum Fairy
1,2008,The Fall of Every Season
1,2008,These Are Powers
1,2008,Trey Songz
1,2008,Valencia
72263,2007,Bon Iver
55759,2007,Justice
50179,2007,Beirut
42805,2007,Arcade Fire
39852,2007,Boys Noize
36203,2007,Timbaland
35630,2007,Eddie Vedder
33381,2007,The New Pornographers
33057,2007,Iron & Wine
32405,2007,Feist
31672,2007,Bungle
27871,2007,The Shins
26828,2007,We the Kings
26684,2007,LCD Soundsystem
